timestamp,device_id,co2 (ppm),voc (ppb),pm1 (µg/m³),pm25 (µg/m³),pm4 (µg/m³),pm10 (µg/m³),temp_c (°C),rh (%),health_index
2025-10-07T06:55:00Z,FieldLab.001,512,105,,,,,20.4,47.9,100.0
2025-10-07T07:00:00Z,AirQ.001,452,64,3.8,4.5,4.5,9.4,20.4,45.4,96.4
2025-10-07T07:00:00Z,SPS3.001,506,101,2.4,3.6,4.6,8.5,20.4,47.5,97.1
2025-10-07T07:00:00Z,FieldLab.001,530,87,,,,,20.1,47.9,100.0
2025-10-07T07:05:00Z,AirQ.001,467,87,2.8,3.4,3.4,6.7,20.3,46.0,97.3
2025-10-07T07:05:00Z,SPS3.001,468,124,1.6,5.0,6.8,6.8,20.1,47.1,96.0
2025-10-07T07:05:00Z,FieldLab.001,490,123,,,,,20.1,47.6,100.0
2025-10-07T07:10:00Z,AirQ.001,469,96,2.2,3.1,4.7,5.3,20.6,47.2,97.5
2025-10-07T07:10:00Z,SPS3.001,461,66,2.4,3.5,3.5,12.6,20.9,45.1,97.2
2025-10-07T07:10:00Z,FieldLab.001,486,82,,,,,20.5,45.8,100.0
2025-10-07T07:15:00Z,AirQ.001,468,109,3.1,3.9,5.9,8.7,20.2,45.4,96.9
2025-10-07T07:15:00Z,SPS3.001,483,83,1.5,3.9,5.7,5.7,20.1,48.2,96.9
2025-10-07T07:15:00Z,FieldLab.001,476,107,,,,,20.3,48.3,100.0
2025-10-07T07:20:00Z,AirQ.001,488,140,3.7,4.0,6.2,7.3,20.3,48.2,96.8
2025-10-07T07:20:00Z,SPS3.001,475,123,1.8,4.4,5.4,14.3,20.4,48.2,96.5
2025-10-07T07:20:00Z,FieldLab.001,463,117,,,,,20.4,49.1,100.0
2025-10-07T07:25:00Z,AirQ.001,457,77,6.1,6.8,7.5,8.4,20.2,46.5,94.6
2025-10-07T07:25:00Z,SPS3.001,474,71,4.0,6.7,12.4,19.1,20.1,49.2,94.6
2025-10-07T07:25:00Z,FieldLab.001,534,130,,,,,20.2,48.9,100.0
2025-10-07T07:30:00Z,AirQ.001,695,162,7.6,9.3,13.0,13.0,20.8,48.9,92.6
2025-10-07T07:30:00Z,SPS3.001,717,219,8.7,15.3,20.0,29.0,20.4,45.3,86.6
2025-10-07T07:30:00Z,FieldLab.001,924,195,,,,,20.8,46.1,87.6
2025-10-07T07:35:00Z,AirQ.001,738,194,7.0,8.3,9.9,13.3,20.1,43.8,93.4
2025-10-07T07:35:00Z,SPS3.001,773,153,5.5,8.4,11.9,19.9,20.7,46.5,93.3
2025-10-07T07:35:00Z,FieldLab.001,681,163,,,,,21.2,46.3,100.0
2025-10-07T07:40:00Z,AirQ.001,694,136,8.5,10.2,10.4,14.6,20.6,45.9,91.8
2025-10-07T07:40:00Z,SPS3.001,727,190,6.0,10.5,13.8,19.7,20.8,48.1,91.6
2025-10-07T07:40:00Z,FieldLab.001,714,130,,,,,20.9,44.7,100.0
2025-10-07T07:45:00Z,AirQ.001,665,160,7.7,9.8,11.1,17.1,20.8,45.2,92.2
2025-10-07T07:45:00Z,SPS3.001,837,140,5.1,7.9,10.3,16.8,20.5,45.8,90.0
2025-10-07T07:45:00Z,FieldLab.001,825,153,,,,,20.4,44.5,97.5
2025-10-07T07:50:00Z,AirQ.001,740,191,4.9,5.9,6.7,8.0,20.4,46.1,95.3
2025-10-07T07:50:00Z,SPS3.001,742,184,2.3,5.2,7.0,11.2,20.2,44.0,95.8
2025-10-07T07:50:00Z,FieldLab.001,708,151,,,,,20.4,46.4,100.0
2025-10-07T07:55:00Z,AirQ.001,713,186,8.0,9.0,12.3,12.3,20.6,45.3,92.8
2025-10-07T07:55:00Z,SPS3.001,769,165,4.0,8.1,11.3,14.7,20.4,45.3,93.5
2025-10-07T07:55:00Z,FieldLab.001,789,159,,,,,20.3,48.0,100.0
2025-10-07T08:00:00Z,AirQ.001,758,161,6.8,7.1,8.3,10.8,20.7,44.3,94.3
2025-10-07T08:00:00Z,SPS3.001,739,204,5.6,8.6,10.0,21.4,20.7,46.3,92.9
2025-10-07T08:00:00Z,FieldLab.001,731,185,,,,,20.6,44.0,100.0
2025-10-07T08:05:00Z,AirQ.001,819,206,8.6,10.1,11.7,13.6,20.6,47.1,89.6
2025-10-07T08:05:00Z,SPS3.001,785,181,4.8,10.3,13.4,20.3,20.3,44.1,91.8
2025-10-07T08:05:00Z,FieldLab.001,814,140,,,,,20.7,43.7,98.6
2025-10-07T08:10:00Z,AirQ.001,721,174,9.6,9.9,9.9,15.1,21.1,45.6,92.1
2025-10-07T08:10:00Z,SPS3.001,776,171,6.3,12.9,15.8,26.7,20.6,46.1,89.7
2025-10-07T08:10:00Z,FieldLab.001,851,155,,,,,21.0,49.2,94.9
2025-10-07T08:15:00Z,AirQ.001,694,171,8.8,10.8,13.3,14.1,20.6,49.6,91.4
2025-10-07T08:15:00Z,SPS3.001,786,185,5.4,11.1,15.8,26.4,20.4,44.5,91.1
2025-10-07T08:15:00Z,FieldLab.001,857,198,,,,,20.2,45.9,94.3
2025-10-07T08:20:00Z,AirQ.001,671,151,9.2,9.6,9.6,12.1,20.4,44.4,92.3
2025-10-07T08:20:00Z,SPS3.001,886,204,5.0,8.9,13.7,17.8,20.6,48.1,84.0
2025-10-07T08:20:00Z,FieldLab.001,792,173,,,,,20.3,45.3,100.0
2025-10-07T08:25:00Z,AirQ.001,751,175,7.1,8.0,8.6,11.5,20.4,46.1,93.6
2025-10-07T08:25:00Z,SPS3.001,709,210,3.1,5.5,6.0,9.0,20.6,44.1,95.0
2025-10-07T08:25:00Z,FieldLab.001,800,121,,,,,20.8,45.9,100.0
2025-10-07T08:30:00Z,AirQ.001,691,197,8.7,10.4,13.5,15.6,20.5,46.4,91.7
2025-10-07T08:30:00Z,SPS3.001,732,156,7.1,10.6,10.8,20.1,20.1,44.6,91.5
2025-10-07T08:30:00Z,FieldLab.001,793,184,,,,,21.0,44.7,100.0
2025-10-07T08:35:00Z,AirQ.001,804,159,7.0,8.7,9.1,13.8,20.3,48.3,92.6
2025-10-07T08:35:00Z,SPS3.001,705,188,7.0,13.4,20.0,26.9,20.9,45.7,89.3
2025-10-07T08:35:00Z,FieldLab.001,862,214,,,,,20.4,45.9,92.9
2025-10-07T08:40:00Z,AirQ.001,673,182,8.4,10.6,14.1,15.9,20.4,46.3,91.5
2025-10-07T08:40:00Z,SPS3.001,754,133,5.6,10.6,18.4,18.4,20.7,47.6,91.5
2025-10-07T08:40:00Z,FieldLab.001,806,194,,,,,20.8,46.0,99.4
2025-10-07T08:45:00Z,AirQ.001,675,165,7.7,8.7,11.1,12.5,20.6,47.7,93.0
2025-10-07T08:45:00Z,SPS3.001,774,154,7.2,9.9,14.1,24.3,20.7,44.4,92.1
2025-10-07T08:45:00Z,FieldLab.001,814,163,,,,,20.6,44.6,98.6
2025-10-07T08:50:00Z,AirQ.001,712,157,6.9,8.0,8.0,10.4,20.4,46.0,93.6
2025-10-07T08:50:00Z,SPS3.001,803,162,4.7,7.2,9.1,10.6,20.4,46.6,93.9
2025-10-07T08:50:00Z,FieldLab.001,861,199,,,,,20.7,44.3,93.9
2025-10-07T08:55:00Z,AirQ.001,641,185,6.7,8.5,11.9,15.7,20.4,46.5,93.2
2025-10-07T08:55:00Z,SPS3.001,798,165,3.3,5.4,6.6,13.7,20.3,48.6,95.7
2025-10-07T08:55:00Z,FieldLab.001,820,164,,,,,20.6,46.9,98.0
2025-10-07T09:00:00Z,AirQ.001,769,143,6.0,8.0,10.9,10.9,20.2,47.5,93.6
2025-10-07T09:00:00Z,SPS3.001,765,221,6.3,12.5,17.9,23.6,20.8,45.8,88.7
2025-10-07T09:00:00Z,FieldLab.001,754,159,,,,,20.8,47.3,100.0
2025-10-07T09:05:00Z,AirQ.001,776,200,9.9,10.1,11.4,13.9,20.7,47.6,91.9
2025-10-07T09:05:00Z,SPS3.001,718,140,3.9,8.3,8.3,20.8,20.6,47.9,93.4
2025-10-07T09:05:00Z,FieldLab.001,740,170,,,,,20.4,47.1,100.0
2025-10-07T09:10:00Z,AirQ.001,778,200,8.8,10.2,11.6,16.0,20.5,49.1,91.8
2025-10-07T09:10:00Z,SPS3.001,823,162,8.0,14.4,19.3,34.1,20.8,42.1,86.2
2025-10-07T09:10:00Z,FieldLab.001,799,176,,,,,20.1,48.7,100.0
2025-10-07T09:15:00Z,AirQ.001,698,178,6.6,8.1,10.9,11.6,20.3,46.5,93.5
2025-10-07T09:15:00Z,SPS3.001,728,186,2.7,5.1,5.1,13.4,20.1,48.0,95.9
2025-10-07T09:15:00Z,FieldLab.001,750,177,,,,,20.4,45.7,100.0
2025-10-07T09:20:00Z,AirQ.001,713,138,6.9,8.3,10.2,10.2,20.5,47.0,93.4
2025-10-07T09:20:00Z,SPS3.001,770,218,5.8,10.9,14.6,21.1,21.1,46.9,90.2
2025-10-07T09:20:00Z,FieldLab.001,685,196,,,,,20.7,45.2,100.0
2025-10-07T09:25:00Z,AirQ.001,719,154,8.4,10.1,13.0,13.0,20.7,47.0,91.9
2025-10-07T09:25:00Z,SPS3.001,750,147,5.3,9.2,13.6,15.8,21.0,47.9,92.6
2025-10-07T09:25:00Z,FieldLab.001,871,183,,,,,20.5,44.9,92.9
2025-10-07T09:30:00Z,AirQ.001,657,800,9.9,11.8,13.9,13.9,21.3,46.2,62.7
2025-10-07T09:30:00Z,SPS3.001,731,155,3.8,6.9,15.2,21.9,20.5,46.7,94.5
2025-10-07T09:30:00Z,FieldLab.001,727,189,,,,,20.8,45.8,100.0
2025-10-07T09:35:00Z,AirQ.001,775,806,8.1,9.2,10.1,11.6,21.3,46.2,64.7
2025-10-07T09:35:00Z,SPS3.001,679,147,6.2,10.6,12.4,17.5,20.5,46.5,91.5
2025-10-07T09:35:00Z,FieldLab.001,769,212,,,,,21.1,47.4,99.2
2025-10-07T09:40:00Z,AirQ.001,814,636,8.3,9.1,10.3,11.8,21.3,45.1,65.8
2025-10-07T09:40:00Z,SPS3.001,754,191,6.0,11.0,17.4,25.3,20.1,46.9,91.2
2025-10-07T09:40:00Z,FieldLab.001,783,126,,,,,20.8,47.8,100.0
2025-10-07T09:45:00Z,AirQ.001,750,786,7.1,8.4,8.9,14.2,20.8,45.4,65.6
2025-10-07T09:45:00Z,SPS3.001,690,170,5.2,10.3,14.8,26.5,20.7,47.8,91.8
2025-10-07T09:45:00Z,FieldLab.001,736,149,,,,,20.8,45.8,100.0
2025-10-07T09:50:00Z,AirQ.001,734,958,12.5,15.1,18.1,19.9,20.9,46.8,57.8
2025-10-07T09:50:00Z,SPS3.001,812,150,4.7,8.4,13.0,19.9,20.5,45.6,92.1
2025-10-07T09:50:00Z,FieldLab.001,753,173,,,,,20.3,45.9,100.0
2025-10-07T09:55:00Z,AirQ.001,794,610,13.2,16.1,19.8,21.3,21.2,48.4,62.0
2025-10-07T09:55:00Z,SPS3.001,660,173,6.5,11.5,16.3,17.8,20.5,45.0,90.8
2025-10-07T09:55:00Z,FieldLab.001,788,218,,,,,20.6,47.2,98.9
2025-10-07T10:00:00Z,AirQ.001,743,684,13.2,15.4,18.9,19.3,20.9,47.7,61.5
2025-10-07T10:00:00Z,SPS3.001,681,241,37.0,67.2,91.5,140.7,20.9,44.9,57.4
2025-10-07T10:00:00Z,FieldLab.001,741,171,,,,,20.6,45.7,100.0
2025-10-07T10:05:00Z,AirQ.001,704,894,9.5,11.6,12.3,14.7,20.9,46.5,61.5
2025-10-07T10:05:00Z,SPS3.001,919,210,37.7,67.5,90.1,138.9,21.4,44.1,47.5
2025-10-07T10:05:00Z,FieldLab.001,783,161,,,,,20.6,47.3,100.0
2025-10-07T10:10:00Z,AirQ.001,711,614,9.3,11.7,16.5,17.3,21.4,46.6,65.4
2025-10-07T10:10:00Z,SPS3.001,759,198,42.0,78.2,107.3,163.8,21.0,45.5,60.0
2025-10-07T10:10:00Z,FieldLab.001,836,133,,,,,20.6,49.1,96.4
2025-10-07T10:15:00Z,AirQ.001,763,919,7.6,8.6,12.9,12.9,21.8,46.5,63.6
2025-10-07T10:15:00Z,SPS3.001,790,205,27.8,49.7,66.7,104.6,21.4,45.2,59.9
2025-10-07T10:15:00Z,FieldLab.001,750,199,,,,,20.2,44.3,100.0
2025-10-07T10:20:00Z,AirQ.001,751,780,12.7,14.7,20.4,20.7,21.8,48.4,60.7
2025-10-07T10:20:00Z,SPS3.001,775,174,34.7,63.0,87.2,133.7,21.0,46.4,60.0
2025-10-07T10:20:00Z,FieldLab.001,803,189,,,,,20.6,43.0,99.7
2025-10-07T10:25:00Z,AirQ.001,708,694,8.0,10.3,11.2,15.1,21.5,43.8,65.4
2025-10-07T10:25:00Z,SPS3.001,727,190,44.6,80.4,108.5,172.4,21.0,46.6,60.0
2025-10-07T10:25:00Z,FieldLab.001,834,177,,,,,20.4,45.3,96.6
2025-10-07T10:30:00Z,AirQ.001,713,756,11.0,13.0,14.6,22.4,21.0,48.6,62.4
2025-10-07T10:30:00Z,SPS3.001,715,191,36.3,67.0,90.2,138.4,21.3,46.6,60.0
2025-10-07T10:30:00Z,FieldLab.001,800,206,,,,,20.5,42.6,99.6
2025-10-07T10:35:00Z,AirQ.001,835,709,12.4,14.2,15.8,19.9,21.2,47.8,58.6
2025-10-07T10:35:00Z,SPS3.001,730,267,28.4,51.9,70.1,100.7,21.0,47.8,55.8
2025-10-07T10:35:00Z,FieldLab.001,850,136,,,,,20.7,44.9,95.0
2025-10-07T10:40:00Z,AirQ.001,784,775,10.1,11.6,14.8,18.3,21.6,46.1,63.2
2025-10-07T10:40:00Z,SPS3.001,713,221,40.2,71.5,96.0,146.2,21.0,44.3,58.7
2025-10-07T10:40:00Z,FieldLab.001,765,131,,,,,20.7,47.2,100.0
2025-10-07T10:45:00Z,AirQ.001,725,698,11.9,13.6,19.2,19.2,21.0,48.6,62.7
2025-10-07T10:45:00Z,SPS3.001,753,205,34.8,63.9,82.5,139.6,20.8,46.8,59.7
2025-10-07T10:45:00Z,FieldLab.001,861,150,,,,,21.4,46.8,93.9
2025-10-07T10:50:00Z,AirQ.001,633,781,11.2,13.3,16.8,17.9,20.9,46.7,61.8
2025-10-07T10:50:00Z,SPS3.001,722,260,28.7,49.6,66.6,105.2,21.0,46.7,56.6
2025-10-07T10:50:00Z,FieldLab.001,819,190,,,,,20.8,46.6,98.1
2025-10-07T10:55:00Z,AirQ.001,736,758,9.4,11.5,13.8,16.0,20.9,49.8,63.5
2025-10-07T10:55:00Z,SPS3.001,717,222,31.7,60.7,80.5,130.3,21.4,46.9,58.6
2025-10-07T10:55:00Z,FieldLab.001,865,161,,,,,20.5,47.0,93.5
2025-10-07T11:00:00Z,AirQ.001,695,605,9.9,11.3,13.7,18.9,20.8,46.8,65.9
2025-10-07T11:00:00Z,SPS3.001,662,261,34.0,60.8,84.0,129.3,21.5,46.5,56.2
2025-10-07T11:00:00Z,FieldLab.001,720,179,,,,,20.8,45.5,100.0
2025-10-07T11:05:00Z,AirQ.001,776,516,13.1,15.6,19.2,21.3,20.8,45.7,67.8
2025-10-07T11:05:00Z,SPS3.001,822,182,45.2,82.0,110.0,168.5,21.5,48.7,57.8
2025-10-07T11:05:00Z,FieldLab.001,769,158,,,,,21.0,43.4,100.0
2025-10-07T11:10:00Z,AirQ.001,665,769,10.5,12.7,13.6,21.7,21.3,45.1,62.4
2025-10-07T11:10:00Z,SPS3.001,745,198,30.8,57.8,73.8,119.9,20.8,43.7,60.0
2025-10-07T11:10:00Z,FieldLab.001,846,148,,,,,21.1,43.4,95.4
2025-10-07T11:15:00Z,AirQ.001,779,762,13.2,14.6,17.9,20.2,21.4,47.5,61.0
2025-10-07T11:15:00Z,SPS3.001,704,162,33.5,60.6,80.6,115.6,21.5,48.4,60.0
2025-10-07T11:15:00Z,FieldLab.001,717,166,,,,,20.5,45.6,100.0
2025-10-07T11:20:00Z,AirQ.001,793,739,12.7,15.0,18.7,18.7,21.6,44.4,61.0
2025-10-07T11:20:00Z,SPS3.001,801,271,37.6,68.9,93.2,146.7,21.5,45.0,55.5
2025-10-07T11:20:00Z,FieldLab.001,772,195,,,,,20.6,43.8,100.0
2025-10-07T11:25:00Z,AirQ.001,668,824,13.5,15.9,21.8,27.6,21.4,47.2,59.1
2025-10-07T11:25:00Z,SPS3.001,702,230,36.1,65.3,91.3,135.3,21.2,45.9,58.1
2025-10-07T11:25:00Z,FieldLab.001,674,155,,,,,21.1,46.4,100.0
2025-10-07T11:30:00Z,AirQ.001,711,683,5.2,6.6,8.8,12.6,21.1,46.5,68.5
2025-10-07T11:30:00Z,SPS3.001,709,178,5.4,9.6,12.2,17.2,20.7,44.3,92.3
2025-10-07T11:30:00Z,FieldLab.001,793,195,,,,,20.8,43.8,100.0
2025-10-07T11:35:00Z,AirQ.001,712,757,14.9,17.0,19.3,27.5,21.5,44.3,59.2
2025-10-07T11:35:00Z,SPS3.001,741,121,3.8,5.0,6.1,11.1,21.1,42.0,96.0
2025-10-07T11:35:00Z,FieldLab.001,758,161,,,,,21.1,45.2,100.0
2025-10-07T11:40:00Z,AirQ.001,756,472,7.3,9.5,11.5,18.3,21.4,45.1,75.4
2025-10-07T11:40:00Z,SPS3.001,642,189,5.3,9.5,11.4,18.6,20.6,46.8,92.4
2025-10-07T11:40:00Z,FieldLab.001,711,249,,,,,20.6,47.7,96.9
2025-10-07T11:45:00Z,AirQ.001,710,745,10.7,13.0,15.0,16.9,21.1,48.2,62.5
2025-10-07T11:45:00Z,SPS3.001,776,161,5.0,10.1,12.4,22.6,21.3,47.5,91.9
2025-10-07T11:45:00Z,FieldLab.001,805,205,,,,,21.4,46.5,99.2
2025-10-07T11:50:00Z,AirQ.001,680,610,9.4,11.7,13.8,17.4,21.0,44.2,65.5
2025-10-07T11:50:00Z,SPS3.001,700,142,3.9,7.7,10.9,14.9,21.4,45.2,93.8
2025-10-07T11:50:00Z,FieldLab.001,685,196,,,,,20.5,45.8,100.0
2025-10-07T11:55:00Z,AirQ.001,782,519,12.1,13.9,16.0,18.0,21.8,46.0,68.9
2025-10-07T11:55:00Z,SPS3.001,649,200,4.8,10.4,11.7,22.5,20.8,46.1,91.7
2025-10-07T11:55:00Z,FieldLab.001,750,199,,,,,21.2,43.8,100.0
2025-10-07T12:00:00Z,AirQ.001,617,125,3.8,4.5,4.5,9.1,21.0,44.7,96.4
2025-10-07T12:00:00Z,SPS3.001,578,137,6.8,12.1,12.1,26.6,20.9,46.3,90.3
2025-10-07T12:00:00Z,FieldLab.001,664,155,,,,,20.6,48.3,100.0
2025-10-07T12:05:00Z,AirQ.001,613,122,6.8,8.9,10.9,11.2,21.0,45.6,92.9
2025-10-07T12:05:00Z,SPS3.001,600,143,2.8,5.5,10.5,10.5,21.0,46.1,95.6
2025-10-07T12:05:00Z,FieldLab.001,713,140,,,,,20.5,44.7,100.0
2025-10-07T12:10:00Z,AirQ.001,626,108,4.2,5.0,5.9,9.6,20.6,45.1,96.0
2025-10-07T12:10:00Z,SPS3.001,596,151,2.7,6.5,7.2,16.2,20.6,47.6,94.8
2025-10-07T12:10:00Z,FieldLab.001,698,160,,,,,21.0,45.7,100.0
2025-10-07T12:15:00Z,AirQ.001,563,163,5.9,6.8,6.8,9.4,21.0,45.1,94.6
2025-10-07T12:15:00Z,SPS3.001,627,127,3.7,6.2,9.6,9.6,20.7,44.2,95.0
2025-10-07T12:15:00Z,FieldLab.001,663,108,,,,,20.8,47.1,100.0
2025-10-07T12:20:00Z,AirQ.001,612,158,5.3,6.7,7.8,8.2,21.1,42.4,94.6
2025-10-07T12:20:00Z,SPS3.001,588,134,4.7,10.0,11.0,21.7,20.4,42.7,92.0
2025-10-07T12:20:00Z,FieldLab.001,659,178,,,,,20.7,43.9,100.0
2025-10-07T12:25:00Z,AirQ.001,578,109,7.2,8.1,10.3,11.3,21.0,44.9,93.5
2025-10-07T12:25:00Z,SPS3.001,588,173,3.5,7.5,8.0,18.6,20.8,46.6,94.0
2025-10-07T12:25:00Z,FieldLab.001,580,109,,,,,20.6,47.2,100.0
2025-10-07T12:30:00Z,AirQ.001,541,131,6.4,7.0,8.4,8.4,20.5,42.9,94.4
2025-10-07T12:30:00Z,SPS3.001,590,142,2.1,3.0,5.9,6.5,20.5,45.6,97.6
2025-10-07T12:30:00Z,FieldLab.001,719,127,,,,,20.7,42.3,100.0
2025-10-07T12:35:00Z,AirQ.001,608,159,4.4,5.5,7.1,7.4,20.7,43.1,95.6
2025-10-07T12:35:00Z,SPS3.001,586,123,4.6,5.8,11.3,12.7,20.4,45.4,95.4
2025-10-07T12:35:00Z,FieldLab.001,591,145,,,,,20.7,42.3,100.0
2025-10-07T12:40:00Z,AirQ.001,671,146,6.0,7.8,9.7,13.1,20.9,45.3,93.8
2025-10-07T12:40:00Z,SPS3.001,611,148,3.5,6.4,7.5,14.6,20.8,45.7,94.9
2025-10-07T12:40:00Z,FieldLab.001,631,137,,,,,21.0,45.5,100.0
2025-10-07T12:45:00Z,AirQ.001,638,153,7.1,8.0,8.0,13.1,20.5,46.6,93.6
2025-10-07T12:45:00Z,SPS3.001,615,156,2.0,4.3,4.3,4.3,21.2,42.2,96.6
2025-10-07T12:45:00Z,FieldLab.001,704,150,,,,,21.2,44.7,100.0
2025-10-07T12:50:00Z,AirQ.001,597,166,6.9,8.5,11.1,11.1,20.8,46.2,93.2
2025-10-07T12:50:00Z,SPS3.001,596,148,2.5,4.1,4.4,6.7,20.8,44.5,96.7
2025-10-07T12:50:00Z,FieldLab.001,645,172,,,,,20.6,42.2,100.0
2025-10-07T12:55:00Z,AirQ.001,615,133,4.4,5.5,6.0,6.4,21.3,46.2,95.6
2025-10-07T12:55:00Z,SPS3.001,634,104,5.8,11.5,17.4,18.0,21.0,45.0,90.8
2025-10-07T12:55:00Z,FieldLab.001,699,152,,,,,20.7,45.8,100.0
2025-10-07T13:00:00Z,AirQ.001,796,166,9.6,11.3,16.0,16.0,21.6,42.8,91.0
2025-10-07T13:00:00Z,SPS3.001,755,163,5.9,9.5,10.1,15.2,21.6,44.2,92.4
2025-10-07T13:00:00Z,FieldLab.001,858,145,,,,,21.4,45.9,94.2
2025-10-07T13:05:00Z,AirQ.001,817,175,7.7,9.3,11.3,12.8,21.2,46.0,90.9
2025-10-07T13:05:00Z,SPS3.001,709,167,4.8,9.5,10.4,11.8,21.4,44.9,92.4
2025-10-07T13:05:00Z,FieldLab.001,866,138,,,,,20.9,42.8,93.4
2025-10-07T13:10:00Z,AirQ.001,728,149,8.5,10.5,11.9,11.9,20.7,43.2,91.6
2025-10-07T13:10:00Z,SPS3.001,771,188,4.3,6.8,11.5,18.3,21.7,46.0,94.6
2025-10-07T13:10:00Z,FieldLab.001,784,106,,,,,20.8,43.3,100.0
2025-10-07T13:15:00Z,AirQ.001,695,178,8.5,9.4,9.8,13.0,21.2,41.1,92.5
2025-10-07T13:15:00Z,SPS3.001,768,159,3.4,7.0,8.0,8.0,21.3,43.6,94.4
2025-10-07T13:15:00Z,FieldLab.001,863,172,,,,,21.3,41.9,93.7
2025-10-07T13:20:00Z,AirQ.001,789,167,7.0,8.5,10.4,11.2,20.7,45.7,93.2
2025-10-07T13:20:00Z,SPS3.001,755,134,2.6,7.8,9.4,22.1,21.4,43.1,93.8
2025-10-07T13:20:00Z,FieldLab.001,814,155,,,,,20.7,43.2,98.6
2025-10-07T13:25:00Z,AirQ.001,809,158,9.0,11.2,12.7,15.2,20.8,43.4,90.1
2025-10-07T13:25:00Z,SPS3.001,799,199,3.1,5.0,11.0,11.0,20.9,39.5,96.0
2025-10-07T13:25:00Z,FieldLab.001,843,172,,,,,21.4,46.1,95.7
2025-10-07T13:30:00Z,AirQ.001,848,593,10.7,11.8,13.4,18.8,21.6,42.5,61.2
2025-10-07T13:30:00Z,SPS3.001,779,177,4.2,8.8,10.2,17.8,21.3,45.1,93.0
2025-10-07T13:30:00Z,FieldLab.001,867,183,,,,,21.3,43.3,93.3
2025-10-07T13:35:00Z,AirQ.001,718,661,10.2,12.5,15.2,16.2,21.8,42.8,64.1
2025-10-07T13:35:00Z,SPS3.001,712,150,2.9,4.9,8.4,13.4,21.2,42.4,96.1
2025-10-07T13:35:00Z,FieldLab.001,835,175,,,,,21.1,44.1,96.5
2025-10-07T13:40:00Z,AirQ.001,675,669,12.6,13.7,15.6,19.5,22.1,43.9,63.1
2025-10-07T13:40:00Z,SPS3.001,801,206,3.0,8.3,8.3,18.0,21.6,41.5,92.9
2025-10-07T13:40:00Z,FieldLab.001,767,148,,,,,21.4,44.7,100.0
2025-10-07T13:45:00Z,AirQ.001,814,845,11.8,14.2,16.9,23.8,21.9,43.4,58.7
2025-10-07T13:45:00Z,SPS3.001,750,150,3.8,5.9,9.8,11.6,21.5,39.0,95.3
2025-10-07T13:45:00Z,FieldLab.001,798,173,,,,,21.2,43.4,100.0
2025-10-07T13:50:00Z,AirQ.001,721,719,10.9,12.5,17.2,17.2,21.9,44.9,63.3
2025-10-07T13:50:00Z,SPS3.001,779,217,4.6,7.5,9.6,18.2,21.3,45.7,92.9
2025-10-07T13:50:00Z,FieldLab.001,805,196,,,,,21.1,44.3,99.5
2025-10-07T13:55:00Z,AirQ.001,725,527,11.6,13.3,15.9,20.8,22.1,43.6,68.9
2025-10-07T13:55:00Z,SPS3.001,704,150,7.9,14.4,17.8,29.5,21.4,43.9,88.5
2025-10-07T13:55:00Z,FieldLab.001,783,184,,,,,21.3,42.0,100.0
2025-10-07T14:00:00Z,AirQ.001,732,604,10.6,12.4,15.1,18.8,21.9,48.9,65.0
2025-10-07T14:00:00Z,SPS3.001,752,210,32.9,59.4,82.0,121.0,21.8,46.2,59.4
2025-10-07T14:00:00Z,FieldLab.001,781,183,,,,,21.2,43.9,100.0
2025-10-07T14:05:00Z,AirQ.001,760,570,12.0,14.2,19.7,20.7,22.0,41.9,65.5
2025-10-07T14:05:00Z,SPS3.001,652,237,42.5,75.8,102.0,157.1,21.9,42.9,57.7
2025-10-07T14:05:00Z,FieldLab.001,746,160,,,,,21.0,42.0,100.0
2025-10-07T14:10:00Z,AirQ.001,637,741,9.4,11.1,12.6,16.9,21.4,42.5,64.1
2025-10-07T14:10:00Z,SPS3.001,761,203,32.2,57.0,80.6,118.2,22.0,43.1,59.8
2025-10-07T14:10:00Z,FieldLab.001,912,181,,,,,21.7,43.3,88.8
2025-10-07T14:15:00Z,AirQ.001,666,826,10.3,12.2,16.7,17.1,22.4,42.7,62.0
2025-10-07T14:15:00Z,SPS3.001,623,239,32.1,57.0,78.1,117.1,22.3,40.5,57.6
2025-10-07T14:15:00Z,FieldLab.001,780,163,,,,,21.7,39.9,100.0
2025-10-07T14:20:00Z,AirQ.001,780,698,13.9,14.9,17.5,23.4,22.6,40.6,61.7
2025-10-07T14:20:00Z,SPS3.001,777,188,35.9,66.7,89.0,136.5,22.2,44.8,60.0
2025-10-07T14:20:00Z,FieldLab.001,741,163,,,,,21.1,43.5,100.0
2025-10-07T14:25:00Z,AirQ.001,782,660,10.3,11.4,15.8,17.7,22.0,42.7,65.0
2025-10-07T14:25:00Z,SPS3.001,731,212,34.0,60.2,78.5,124.3,22.4,42.3,59.2
2025-10-07T14:25:00Z,FieldLab.001,811,187,,,,,21.4,43.5,98.9
2025-10-07T14:30:00Z,AirQ.001,699,858,10.4,12.5,13.4,20.5,22.4,43.7,61.3
2025-10-07T14:30:00Z,SPS3.001,1265,238,38.5,70.9,94.9,153.5,22.1,40.6,29.7
2025-10-07T14:30:00Z,FieldLab.001,880,201,,,,,21.9,42.0,91.9
2025-10-07T14:35:00Z,AirQ.001,724,683,9.2,11.8,14.4,18.9,22.1,45.4,64.4
2025-10-07T14:35:00Z,SPS3.001,663,199,30.4,57.3,75.8,113.1,22.3,44.0,60.0
